word=chronicle	37671
prev_word=expenses	23372
suffix-3=rmy	31491
prev_word=roughly	26740
next_word=worked	11895
next_word=women	11885
prev_word=insists	24364
prev_word=Equal	18574
next_word=distinguished	6317
next_word=worker	11896
prev_word=falls	23456
next_word=Sir	3808
word=sagged	42463
next_word=Sit	3809
prev_word=structures	27479
next_word=squeeze	10743
prev_word=95.09	17599
next_word=1.39	525
prev_word=principals	26007
next_word=1.35	524
next_word=pill	9184
suffix-2=On	28932
next_word=Lieberman	2939
prev_word=Lurie	19356
word=minor	40765
next_word=said	10203
suffix-2=Or	28933
prefix-3=GMA	13930
suffix-2=Oy	28935
prev_word=Kane	19182
word=fashioned	39162
suffix-2=OF	28924
suffix-2=OA	28922
word=processors	41724
prev_word=Collins	18210
next_word=recorder	9802
word=mail	40546
suffix-2=ON	28926
suffix-2=OK	28925
next_word=games	7217
next_word=recorded	9801
next_word=gold	7278
word=promoting	41773
suffix-2=OP	28927
suffix-2=OR	28928
prev_word=Viacom	20679
prev_word=assembly-line	21287
word=initiating	40017
prev_word=Miami	19490
prefix-2=VO	12572
prev_word=prizes	26025
word=inches	39933
prev_word=Corn	18281
next_word=Internatonal	2738
prev_word=snow	27183
prev_word=duck	23013
prev_word=Corp	18282
word=soared	42870
prev_word=spurned	27314
next_word=discontinued	6264
prev_word=Feeding	18657
next_word=falsify	6879
next_word=Machines	2998
word=Thunderbird	36221
word=200	32686
prefix-2=Vi	12575
prefix-2=Ve	12574
prefix-2=Va	12573
prev_word=Spirit	20360
prev_word=margin	24915
next_word=next	8713
word=disappointing	38505
word=accounting	36582
prev_word=credentials	22469
word=attitude	37018
next_word=Baltimore	1667
next_word=anything	4598
word=placement	41465
prev_word=consultant	22303
next_word=belong	4945
word=PAPER	35479
next_word=disposed	6301
word=subskills	43206
next_word=various	11638
word=*-152	31904
word=*-153	31905
word=*-150	31902
word=*-151	31903
word=*-156	31908
word=*-157	31909
word=*-154	31906
word=*-155	31907
next_word=imposing	7641
word=*-158	31910
word=*-159	31911
next_word=self-aggrandizing	10334
next_word=outcry	8937
next_word=Longwood	2963
word=subscribers	43198
word=industries	39982
prev_word=overused	25557
prev_word=63-year-old	17421
prev_word=Much	19577
prev_word=Waterloo	20737
next_word=51.6	1211
prev_word=broke	21720
prefix-2=9,	12199
suffix-3=.M.	29510
next_word=Vinken	4125
word=fond	39346
prev_word=9.82	17579
prefix-3=Moi	14279
next_word=easily	6470
prev_word=GHS	18755
prev_word=Kenneth	19200
prev_word=Sanford	20197
next_word=45.2	1149
next_word=45.3	1150
next_word=arrive	4681
word=checks	37647
next_word=Labor	2888
next_word=ring	10119
next_word=oppose	8903
prev_word=colleges	22118
word=rulings	42440
next_word=bearish	4898
word=prizes	41709
next_word=rewards	10102
prev_word=twice	28016
prev_word=basis	21463
word=milk	40741
next_word=releases	9904
word=mill	40743
word=unsettling	43825
next_word=Calif	1860
prev_word=basic	21461
prev_word=Operations	19759
prev_word=Offering	19737
next_word=released	9903
prev_word=contrary	22343
prev_word=novelist	25355
prev_word=tip	27850
next_word=Roosevelt	3652
word=consented	37960
word=spin-off	42971
next_word=self-regulatory	10337
prev_word=morning	25148
next_word=odd-year	8820
next_word=closed-end	5490
prev_word=Died	18428
prev_word=Rice	20096
next_word=Frenzy	2435
prev_word=Rick	20100
prev_word=Mission	19528
prev_word=Rico	20102
prev_word=Czechoslovakia	18334
next_word=Shepperd	3783
prev_word=efforts	23084
word=owners	41247
prev_word=30,841	17152
word=skill	42808
prev_word=minivans	25080
prev_word=Simmons	20304
next_word=cane	5236
prev_word=Prof.	19976
next_word=parliament	9026
prev_word=Nagymaros	19618
word=drastically	38660
prev_word=84-month	17546
prev_word=Excision	18601
word=low-tech	40512
next_word=interest-bearing	7830
word=divest	38597
suffix-3=lit	31121
prev_word=concluded	22238
prefix-3=equ	15246
prev_word=Some	20332
prev_word=turns	28014
prev_word=Dobson	18442
next_word=model	8528
suffix-3=.S.	29514
next_word=summer	10982
word=grows	39598
next_word=migrate	8474
word=impeding	39877
next_word=Bernstein	1718
prev_word=judged	24516
prev_word=evensong	23274
next_word=INTERBANK	2686
prev_word=judges	24517
prev_word=talk	27677
prev_word=tall	27682
next_word=docile	6344
word=soybeans	42924
prev_word=cumbersome	22517
next_word=senate	10353
next_word=valuations	11628
next_word=conceivable	5648
word=Congressman	33933
prev_word=correct	22398
next_word=subskill	10943
word=over	41219
next_word=opportunity	8902
prev_word=unsolicited	28142
word=speaks	42935
next_word=allocated	4506
word=Homeless	34642
next_word=example	6723
next_word=pre-tax	9340
next_word=Palestinian	3395
prev_word=additions	20956
word=acquirer	36606
word=acquires	36608
next_word=controversy	5779
word=acquired	36605
next_word=Carlton	1889
prev_word=complain	22187
next_word=so-called	10607
next_word=*-2	106
prev_word=State	20382
word=advertorial	36679
suffix-3=xts	31791
prev_word=semiannual	26925
word=atmosphere	37004
suffix-3=xth	31790
next_word=9.37	1434
next_word=9.32	1433
next_word=*-5	139
suffix-3=aoh	30525
word=livelihood	40442
prefix-3=Upj	14772
next_word=picking	9177
prefix-3=Uph	14771
word=Sure	36123
prev_word=persistent	25715
prev_word=today	27862
word=Gorbachev	34506
next_word=specialized	10678
word=lap-shoulder	40288
prev_word=Morrell	19559
next_word=Egyptian	2282
prev_word=tapping	27688
next_word=amid	4539
prefix-3=Upt	14773
suffix-3=aos	30526
next_word=sell-offs	10341
word=U.S.-Japanese	36302
word=adjustments	36651
next_word=coordinate	5797
word=Brazil	33645
word=permitted	41394
prev_word=select	26909
next_word=general	7231
prev_word=Coleco	18205
word=erodes	38923
prefix-3=MER	14223
next_word=particulars	9038
word=Breeden	33649
prev_word=copying	22385
word=counts	38114
suffix-3=rve	31530
next_word=fabricate	6844
suffix-3=rva	31529
prev_word=Lorenzo	19338
prev_word=7,500	17439
word=book	37318
prefix-3=GRO	13934
prev_word=financings	23575
prefix-3=GRA	13933
prev_word=Perritt	19880
word=cues	38196
word=Karl	34869
next_word=affect	4432
prefix-3=Tru	14742
prev_word=Kaminski	19181
prev_word=112.9	16728
next_word=impending	7616
prefix-3=Tro	14741
next_word=Crown	2094
prefix-3=Tri	14740
suffix-2=ja	29117
prefix-3=Tre	14739
prev_word=independence	24270
prefix-3=Tra	14738
suffix-2=ji	29118
word=concluded	37922
word=detective-story	38425
word=harvested	39673
next_word=nuclear	8780
next_word=Bar	1676
word=general	39493
next_word=tight	11261
word=told	43549
prev_word=procedural	26032
word=door	38631
word=500	33018
prefix-3=Zic	14875
word=dirtiest	38492
word=Committee	33904
word=Cray-3	33992
word=timing	43531
next_word=Safety	3695
next_word=merit	8445
word=Before	33566
word=0.60	32308
suffix-2=65	28756
next_word=cabinet	5206
word=converted	38047
word=Avon	33502
prefix-2=ki	12707
word=Peninsula	35547
prefix-2=kn	12708
word=bread-and-butter	37365
word=strength	43135
next_word=tanked	11107
prefix-2=ke	12706
prev_word=58-year-old	17374
next_word=Affairs	1513
suffix-2=69	28760
suffix-3=755	29941
suffix-3=750	29939
word=television	43410
suffix-3=753	29940
prev_word=Neil	19643
prev_word=History	18948
prev_word=open-top	25461
prev_word=Minn.	19523
next_word=fighting	6971
word=lousy	40501
next_word=fielded	6963
word=minutes	40771
next_word=fuller	7184
suffix-3=mns	31186
word=importer	39898
next_word=accompany	4311
prev_word=two-letter	28024
word=Cambridge	33745
next_word=side-crash	10485
prev_word=Nekoosa	19645
word=497.34	32989
prev_word=Toronto	20560
prev_word=dollar-denominated	22934
prev_word=chalk	21923
word=Late	34949
word=yielding	44217
prefix-3=S&P	14568
next_word=markup	8357
prefix-3=try	16010
prefix-3=tru	16009
next_word=require	9983
prev_word=Polls	19930
prefix-3=tro	16008
next_word=40,000	1118
prefix-3=tri	16007
next_word=marvelously	8361
word=ought	41192
prefix-3=tre	16006
prev_word=Asia	17788
prefix-3=tra	16005
next_word=creditor	5895
prefix-3=S&L	14567
next_word=White	4199
prev_word=achieving	20913
word=emerged	38808
prev_word=observers	25379
next_word=companion	5585
next_word=municipality	8616
next_word=Control	2056
next_word=exacerbated	6716
word=emerges	38811
prev_word=Transamerica	20583
word=suburban	43213
prev_word=Souper	20342
word=5.2180	32994
next_word=line-item	8157
next_word=matters	8379
prev_word=characters	21942
next_word=panic	9012
word=joint	40189
word=topped	43566
prev_word=application	21204
next_word=reasserts	9755
next_word=T.	3932
word=vicars	43925
next_word=Egypt	2281
word=neighbors	40947
prev_word=fragmentation	23719
prev_word=columns	22123
word=cluster	37766
prev_word=INGERSOLL-RAND	19009
next_word=necessities	8664
prev_word=Warsaw	20730
next_word=Aslacton	1619
next_word=TO	3936
next_word=pilots	9187
word=authors	37046
next_word=McLeod	3080
prev_word=lucrative	24839
prev_word=gave	23807
word=separately	42632
next_word=TV	3943
next_word=recyclability	9813
next_word=command	5560
next_word=To	4008
word=manually	40588
prev_word=commanded	22139
next_word=blue	5032
next_word=sluggish	10585
word=Wilfred	36462
prev_word=500,004	17342
prev_word=facts	23438
prev_word=500,000	17341
word=averted	37066
prev_word=anyway	21177
prev_word=closed-end	22068
next_word=crunch	5925
word=courtroom	38123
prev_word=walk	28313
word=resubmit	42314
word=betrayer	37229
word=computerized	37904
word=adjustment	36650
next_word=Wakayama	4149
word=70-a-share	33146
prev_word=cool	22371
next_word=went	11809
next_word=quashing	9642
word=downside	38648
next_word=combined	5550
prev_word=depository	22698
word=logjam	40467
suffix-3=-18	29329
next_word=nameless	8636
next_word=spackle	10665
next_word=combines	5551
prev_word=school	26832
next_word=newest	8702
next_word=Intermediate	2735
next_word=chips	5400
next_word=motor	8585
suffix-3=-12	29323
prev_word=unfair	28091
word=begun	37186
word=Teacher	36180
word=LONDON	34923
prev_word=CBS	18033
suffix-3=-11	29322
word=meaning	40656
word=library	40386
prev_word=fragile	23718
word=seven-day	42656
word=preference	41624
word=incisions	39936
next_word=while	11824
prev_word=Natural	19632
prev_word=Whether	20765
word=ask	36957
word=2.44	32664
word=2.46	32665
prev_word=completing	22197
next_word=three-sevenths	11239
word=2.42	32663
next_word=September	3766
word=test-drive	43440
next_word=Perspective	3441
prev_word=cover	22442
word=government-certified	39555
word=gives	39524
word=given	39523
word=Allied	33379
prev_word=yields	28534
word=Charles	33814
next_word=bend	4954
prev_word=tens	27741
suffix-3=due	30701
suffix-3=duc	30700
next_word=7.79	1321
next_word=7.78	1320
suffix-3=duo	30703
prev_word=Circulation	18169
suffix-3=dum	30702
next_word=7.74	1319
prev_word=movie	25175
suffix-3=dus	30705
prev_word=tend	27736
next_word=impartial	7612
word=unpopularity	43812
suffix-3=xit	31788
prev_word=jolts	24508
next_word=Gregory	2542
next_word=eat	6474
word=Missouri	35213
next_word=tilt	11265
next_word=cutbacks	5965
prev_word=advertisers	20993
prev_word=change	21930
word=Middlesex	35184
next_word=till	11264
next_word=triple-C	11403
next_word=triple-A	11401
prev_word=get	23825
next_word=129.91	626
word=dusty	38710
next_word=goodwill	7287
next_word=allegations	4500
prev_word=personally	25718
prev_word=saving	26802
next_word=transplants	11367
suffix-3=134	29594
word=fastest-growing	39169
next_word=Gayle	2477
prev_word=accelerated	20874
word=repayment	42210
word=workbooks	44156
word=rechargeable	42046
word=posting	41571
next_word=diplomats	6218
word=nationalist	40909
prev_word=Resources	20080
word=brilliantly	37392
prefix-3=59	13278
prefix-3=58	13275
prefix-3=55	13265
prefix-3=54	13263
prefix-3=57	13271
prefix-3=56	13269
prefix-3=51	13253
prefix-3=50	13246
next_word=newspaper-printing	8706
next_word=ever	6700
suffix-3=.35	29450
prev_word=industry-wide	24301
prev_word=bled	21591
prev_word=budget	21734
prev_word=spurns	27315
next_word=Traverse	4038
prefix-3=ack	14893
word=improving	39915
word=Conn.	33936
prefix-3=Tim	14720
prefix-3=Tin	14721
prev_word=fat	23486
prefix-3=Tig	14719
prev_word=far	23471
next_word=5.39	1181
word=Sidewalk	35974
prev_word=fan	23466
word=Swearingen	36129
prev_word=Organizations	19773
prefix-3=Tit	14724
word=reciting	42048
prefix-3=Tip	14722
prefix-3=Tir	14723
word=Hubbard	34665
word=families	39146
next_word=plunge	9246
word=Research	35758
word=untrained	43833
prev_word=Bolduc	17937
word=Individuals	34733
prev_word=plays	25812
word=Ky.	34915
prev_word=amended	21111
prev_word=works	28479
word=envoy	38905
prev_word=Nev.	19655
prev_word=March	19403
word=distribution	38584
prev_word=yielded	28532
word=Timex	36228
word=sweeping	43316
word=Little	35002
next_word=Einhorn	2283
prev_word=remarked	26501
prev_word=precedes	25921
word=PLO	35486
prev_word=discrepancies	22852
word=declining	38301
word=wheel-loader	44075
next_word=1,460	505
next_word=change-ringing	5353
word=absorbed	36550
prev_word=single-family	27099
suffix-3=301	29777
next_word=proceeds	9458
word=O'Connor	35397
prefix-3=CHA	13654
word=Publishers	35678
next_word=Crude	2096
next_word=Garbage	2468
word=operate	41151
next_word=Philippine	3456
next_word=yield	11953
prev_word=Boca	17933
prev_word=place	25779
prev_word=Cleveland	18189
word=highest-pitched	39750
prev_word=atmosphere	21320
prev_word=teacher-cadet	27707
next_word=Valley	4103
next_word=memory	8427
next_word=recommendations	9796
word=inventory	40135
prev_word=spiders	27285
prev_word=Carter	18096
word=Scotia	35909
prefix-3=til	15982
prefix-3=tim	15983
prefix-3=tin	15984
next_word=Sacramento	3693
prev_word=couples	22433
prefix-3=tid	15979
prefix-3=tie	15980
prefix-3=tig	15981
prefix-3=tic	15978
prev_word=coupled	22432
next_word=long-tenured	8208
prefix-3=tit	15988
prev_word=ticket	27830
prefix-3=tip	15985
prefix-3=tir	15986
prefix-3=tis	15987
word=travel	43634
next_word=spaces	10664
prev_word=inherently	24324
word=adjusted	36648
word=construction	37985
prev_word=grim	23904
next_word=89.9	1428
word=March	35086
next_word=89.7	1427
prev_word=laughing	24622
next_word=chaos	5358
prev_word=34.625	17186
word=divided	38598
next_word=chrysotile	5410
prev_word=massacre	24940
next_word=sheets	10436
word=Cincinnati	33848
next_word=Amin	1559
word=tallies	43367
next_word=eager	6455
next_word=rate-sensitive	9710
prev_word=interrogated	24421
prev_word=*T*-19	16447
prev_word=*T*-18	16436
prev_word=*T*-11	16359
prev_word=*T*-10	16348
prev_word=*T*-13	16381
prev_word=*T*-12	16370
next_word=foreign	7099
next_word=barrier	4876
prev_word=*T*-17	16425
prev_word=*T*-16	16414
next_word=damaging	5981
word=metal	40712
prefix-3=sic	15876
word=initial	40012
prefix-3=sig	15878
word=169.9	32527
prefix-3=sid	15877
prev_word=game	23794
prefix-3=sin	15881
prefix-3=sim	15880
prefix-3=sil	15879
word=folks	39341
next_word=pocket	9250
prev_word=Dividend	18438
next_word=2,303,328	828
prefix-3=sit	15882
word=August	33491
prefix-2=Op	12471
prefix-3=six	15883
prev_word=downright	22963
prev_word=ahead	21045
word=TRS-80	36154
prev_word=priced	25996
next_word=Blanchard	1736
prev_word=Garrison	18770
word=freshman	39421
prev_word=hedging	24024
prev_word=Arafat	17766
word=430	32956
word=be	37158
next_word=relative	9899
word=zinc	44230
word=trays	43639
prev_word=Savings	20208
word=NIH-appointed	35295
prev_word=847	17550
word=largely	40292
word=Skinner	35999
word=Appropriations	33439
prev_word=Stadiums	20372
prev_word=whipping	28404
prefix-2=Od	12463
word=order	41177
next_word=Laboratories	2889
next_word=minutes	8509
prev_word=pursuant	26197
prev_word=passages	25629
next_word=Hanover	2582
word=Feniger	34343
word=amicable	36799
word=Francis	34396
prev_word=Strother	20420
word=19.94	32564
word=19.95	32565
word=Numerous	35393
prev_word=described	22713
next_word=pricings	9422
prev_word=juvenile	24540
word=Singapore	35991
prev_word=describes	22714
word=famed	39143
next_word=lofty	8201
next_word=fatalities	6909
prev_word=valuations	28206
prev_word=journalists	24512
prev_word=meetings	24994
prev_word=feels	23519
word=85.1	33230
word=85.7	33231
prev_word=*T*-182	16439
prev_word=*T*-183	16440
prev_word=*T*-180	16437
prev_word=*T*-181	16438
prev_word=*T*-186	16443
prev_word=*T*-187	16444
prev_word=*T*-184	16441
prev_word=*T*-185	16442
prev_word=*T*-188	16445
prev_word=*T*-189	16446
prev_word=meatpacking	24981
next_word=CEO	1840
prev_word=deprived	22704
word=Lakes	34935
word=acceptances	36562
next_word=Warehouse	4161
word=piracy	41457
next_word=accord	4313
word=Rotie	35820
word=Springs	36050
prev_word=environment	23217
suffix-3=rms	31490
prev_word=insider	24356
next_word=varied	11636
word=occupant	41073
word=stirred	43097
prev_word=mitigate	25099
next_word=Nebraska	3241
prev_word=*T*-238	16500
prev_word=*T*-239	16501
word=name	40896
prev_word=universally	28111
next_word=staid	10758
prev_word=*T*-230	16492
next_word=logjam	8205
prev_word=*T*-232	16494
prev_word=*T*-233	16495
prev_word=*T*-234	16496
prev_word=*T*-235	16497
prev_word=*T*-236	16498
prev_word=*T*-237	16499
prev_word=minister	25077
word=exerting	39025
word=Dahl	34032
word=scandal	42497
word=discarded	38514
word=borough	37334
next_word=IRS	2688
word=Vicar	36364
next_word=old-fashioned	8851
next_word=became	4903
prev_word=Beginning	17887
suffix-3=rma	31489
word=negotiators	40943
next_word=lengthen	8096
word=newsweekly	40973
next_word=equipped	6652
word=resonate	42281
prev_word=triple-C	27981
prev_word=quantity	26216
prev_word=triple-A	27979
prev_word=entitles	23208
word=during	38707
word=unfounded	43782
suffix-3=el.	30757
next_word=Bund	1813
word=Place	35600
prev_word=entitled	23207
prev_word=following	23660
next_word=perform	9117
word=RMS	35699
word=running	42447
next_word=tune	11427
word=actress	36626
word=Jacob	34799
word=Mortgage	35244
word=hard-hitting	39659
word=T-shirts	36141
word=severance	42664
word=Guber	34542
next_word=Tip	4004
next_word=Jimmy	2794
prev_word=racket	26245
word=Pennview	35549
suffix-3=eld	30759
suffix-3=elf	30760
suffix-3=ela	30758
suffix-3=-69	29381
suffix-3=-68	29380
suffix-3=-67	29379
suffix-3=-66	29378
prev_word=Fabian	18627
suffix-3=-64	29376
suffix-3=-63	29375
next_word=defects	6054
next_word=faith	6873
suffix-2=Oh	28931
word=Akio	33362
prev_word=kit	24562
suffix-3=elp	30764
suffix-3=els	30765
suffix-3=ely	30767
word=Nationwide	35314
word=throughout	43506
prev_word=separate	26947
prev_word=Ore.	19771
prev_word=tender	27737
prev_word=natural-gas	25230
next_word=reopened	9941
next_word=Ms.	3186
prev_word=anti-drug	21157
prev_word=surprise	27601
next_word=quiet	9651
word=blocked	37286
suffix-2=Os	28934
prev_word=superimposed	27573
word=wisdom	44129
prev_word=avenues	21378
word=utterly	43878
word=Justice	34860
prev_word=unofficial	28126
prev_word=disposed	22879
prev_word=plants	25799
word=football	39352
prev_word=Miklos	19511
prev_word=They	20527
word=solved	42895
word=Courter	33985
word=expected	39048
word=stoppage	43117
word=asks	36960
prev_word=Then	20523
prev_word=China	18150
prev_word=University	20644
word=consultants	37988
next_word=clobbered	5485
word=reap	42008
word=rear	42011
prev_word=Peoria	19869
prev_word=Programs	19981
word=read	41991
prev_word=careers	21844
word=reaffirmed	41997
word=real	41998
prefix-3=gri	15367
next_word=Sandinista	3711
prev_word=Thomas	20531
prefix-3=gra	15365
prefix-3=gre	15366
prev_word=Upham	20649
next_word=Spillane	3850
word=cautious	37572
word=Pennsylvania	35548
prev_word=School	20218
prev_word=longest	24791
prev_word=opportunity	25480
word=blames	37273
next_word=answer	4574
word=blamed	37272
word=vetoes	43922
next_word=passbook	9052
word=cities	37692
word=boast	37301
suffix-2=OT	28929
next_word=viewing	11676
word=triggered	43656
prev_word=30s	17168
prev_word=Eliminate	18546
prev_word=Glenn	18816
word=pleaded	41499
word=land	40278
prev_word=Georgetown	18789
suffix-3=Oil	30321
next_word=manufacturing	8331
next_word=trading-company	11339
next_word=shambles	10416
prev_word=impressed	24221
prev_word=cop-killer	22377
prev_word=incest	24247
word=Ensrud	34250
prev_word=likeness	24725
word=materialize	40634
next_word=Rubicam	3664
prev_word=301	17165
prev_word=300	17160
prev_word=306	17167
word=mother	40842
word=Russel	35832
word=MacDonald	35052
word=Stanley	36063
next_word=boomers	5062
word=allowed	36770
prev_word=Islamic	19098
word=EVERYONE	34189
next_word=stop	10854
word=Palmer	35506
prev_word=transplants	27945
prev_word=Rubber	20142
prev_word=Moslem	19565
next_word=Atlanta-based	1627
next_word=drag-down	6393
prev_word=Lights	19310
next_word=Austria	1639
word=M.	35043
prev_word=Previously	19960
word=Scowcroft	35912
prev_word=guide	23926
next_word=inserted	7776
word=contract	38020
next_word=360	1067
word=Fuji	34418
word=indeed	39952
prev_word=estimates	23260
word=advertise	36674
prev_word=estimated	23259
prev_word=NESB	19609
prev_word=emerge	23123
prev_word=soliciting	27205
word=Mo	35217
prev_word=meant	24975
prev_word=Budget	18002
word=Elisabeth	34230
word=currencies	38209
prev_word=225.6	17038
prev_word=12-year	16745
next_word=Kangyo	2831
prev_word=pie	25759
next_word=buffet	5157
prev_word=Edison	18527
next_word=psychiatric	9581
prev_word=Dominus	18458
word=St.	36054
prev_word=pit	25776
prev_word=3.42	17137
prev_word=3.43	17138
word=profession	41738
next_word=whipsaw	11827
prev_word=telling	27728
word=Automobile	33499
next_word=protein-1	9557
prev_word=consisting	22290
word=Carlton	33770
word=consumer	37990
word=seem	42583
word=paper	41275
prev_word=viewed	28251
prefix-2=Vo	12576
next_word=delivered	6082
suffix-3=29	29761
suffix-3=28	29757
prev_word=1.46	16667
next_word=crystal-lattice	5931
next_word=fluctuations	7065
prev_word=1.49	16668
suffix-3=27	29751
suffix-3=26	29747
suffix-3=21	29692
suffix-3=20	29681
suffix-3=23	29714
suffix-3=22	29703
word=sugar	43234
word=negotiated	40939
next_word=presented	9386
prev_word=Iran-Contra	19090
next_word=ends	6588
word=203	32695
prev_word=around	21250
prev_word=expedited	23367
next_word=cheerleaders	5386
prev_word=centimeter	21905
next_word=treatment	11381
next_word=ordinary	8919
next_word=presence	9383
prev_word=enormous	23186
prev_word=acknowledges	20917
prev_word=55-year-old	17362
word=stability	43008
suffix-3=EST	30163
word=interstate	40107
prev_word=reporters	26543
word=printed	41694
word=prevent	41671
suffix-3=ESB	30162
next_word=letters	8111
word=commodity	37840
next_word=contacts	5733
word=loudest	40500
word=co-founded	37771
prev_word=Dakotas	18355
word=pension-fund	41366
word=radio-station	41932
word=chopped	37668
word=clearing	37734
prev_word=116.3	16732
prev_word=116.4	16733
suffix-3=kee	31058
prev_word=116.7	16734
prev_word=116.9	16735
prev_word=attorney-client	21336
suffix-3=kel	31060
suffix-3=ken	31061
word=Fishman	34366
suffix-3=ker	31062
suffix-3=kes	31063
suffix-3=ket	31064
suffix-3=key	31065
prev_word=End	18561
word=Airlines	33359
next_word=sketch	10543
prefix-3=Am	13514
prefix-3=Al	13498
prefix-3=An	13519
word=positions	41559
prefix-3=Ad	13479
next_word=transformed	11362
word=goverment	39553
next_word=O'Connor	3309
next_word=venerable	11646
next_word=Send	3760
prefix-3=As	13544
next_word=letter-writing	8110
next_word=jitters	7919
prev_word=deck	22608
word=ailing	36735
prefix-3=Jun	14110
prefix-3=Jul	14109
prefix-3=AN	13463
prefix-3=AG	13459
prev_word=22.75	17032
prev_word=June	19173
next_word=Commodore	2015
prefix-3=Jus	14111
prev_word=objectionable	25369
next_word=Douglas	2222
prefix-3=95.	13432
prev_word=Tip	20546
next_word=dean	6009
next_word=Creek	2088
prefix-3=A.	13449
prefix-3=234	13052
prev_word=Experts	18603
prev_word=War	20724
next_word=dead	6000
next_word=renovated	9937
prev_word=According	17647
next_word=Sen.	3757
word=queuing	41910
prev_word=6,000	17383
next_word=embroiled	6544
prev_word=Connections	18257
next_word=chassis	5373
prev_word=impressive	24223
next_word=153.3	691
next_word=called	5217
prev_word=five-year	23608
next_word=surfaced	11016
word=arrived	36943
next_word=caller	5218
word=deposits	38383
next_word=Sacramento-based	3694
word=cases	37546
next_word=rumors	10181
prev_word=negatives	25252
next_word=warrant	11756
next_word=allocation	4507
suffix-3=ins	31005
word=Raton	35723
suffix-3=int	31006
prev_word=Georgia	18790
prev_word=Anti-Deficiency	17751
word=Value	36350
prev_word=10,000	16692
suffix-3=ina	30998
next_word=overpriced	8969
suffix-3=ine	31001
suffix-3=ind	31000
next_word=collateral	5530
suffix-3=ino	31004
next_word=save	10221
suffix-2=DS	28841
prev_word=gone	23858
word=defines	38327
prev_word=7\/8	17502
next_word=reciting	9786
next_word=kidnapping	7972
word=recede	42031
prev_word=end	23160
word=defined	38326
next_word=zip	11969
prev_word=*T*-75	16579
next_word=rescheduled	9990
next_word=broad-based	5135
word=20s	32696
word=6.6	33075
prev_word=watchdogs	28342
word=firms	39279
word=respectable	42285
suffix-3=in'	30997
next_word=tooth	11298
next_word=developing	6175
word=colleges	37802
next_word=0.50	488
next_word=coming	5559
prev_word=pricings	26000
prefix-3=Den	13751
prev_word=decided	22603
prefix-3=Occ	14383
next_word=ascribe	4695
prev_word=Wedtech	20746
word=profited	41748
